frame,time_ms,nose_x,nose_y,nose_conf,l_shoulder_x,l_shoulder_y,l_shoulder_conf,r_shoulder_x,r_shoulder_y,r_shoulder_conf,l_elbow_x,l_elbow_y,l_elbow_conf,r_elbow_x,r_elbow_y,r_elbow_conf,l_wrist_x,l_wrist_y,l_wrist_conf,r_wrist_x,r_wrist_y,r_wrist_conf,l_hip_x,l_hip_y,l_hip_conf,r_hip_x,r_hip_y,r_hip_conf,l_knee_x,l_knee_y,l_knee_conf,r_knee_x,r_knee_y,r_knee_conf,l_ankle_x,l_ankle_y,l_ankle_conf,r_ankle_x,r_ankle_y,r_ankle_conf,l_heel_x,l_heel_y,l_heel_conf,r_heel_x,r_heel_y,r_heel_conf,l_foot_index_x,l_foot_index_y,l_foot_index_conf,r_foot_index_x,r_foot_index_y,r_foot_index_conf,view_type,c7_x,c7_y,has_barbell,com_x,com_y,mid_foot_x
335,11166,531.91,927.06,1.0,714.12,1019.93,1.0,391.28,1049.39,1.0,806.22,1284.75,0.998,308.3,1323.77,0.999,636.01,1116.1,0.998,434.42,1151.81,0.997,663.72,1312.46,1.0,481.22,1331.55,1.0,754.78,1383.36,0.996,426.16,1425.07,0.994,750.03,1696.45,0.993,502.55,1716.85,0.998,725.91,1729.88,0.976,532.54,1742.58,0.99,803.37,1840.7,0.984,472.97,1861.6,0.994,frontal,552.6987286626663,1034.6626021223822,False,570.8688634588311,1259.3872112590568,633.6983354785438
336,11200,537.67,942.71,1.0,715.26,1029.91,1.0,392.4,1062.33,1.0,806.25,1293.58,0.998,313.15,1334.28,0.999,635.3,1127.54,0.998,439.89,1159.07,0.998,662.14,1318.56,1.0,481.59,1337.23,1.0,753.71,1381.54,0.998,426.31,1423.39,0.996,750.03,1696.45,0.995,502.37,1716.73,0.999,725.91,1729.68,0.987,532.11,1742.49,0.995,802.31,1840.51,0.987,473.01,1861.43,0.996,frontal,553.8278398033876,1046.120546659115,False,571.1065694505794,1265.8373801123694,633.3337788969144
337,11233,543.06,956.55,1.0,713.49,1037.93,1.0,393.44,1072.9,1.0,810.92,1300.29,0.999,312.05,1337.63,0.999,639.86,1146.54,0.999,445.4,1175.05,0.998,661.46,1324.38,1.0,483.49,1338.65,1.0,754.14,1381.82,0.998,422.72,1422.71,0.998,750.03,1696.4,0.994,502.27,1716.73,0.999,725.91,1729.49,0.986,531.67,1742.47,0.997,801.14,1840.45,0.985,473.02,1861.35,0.997,frontal,553.4678544241024,1055.410657429219,False,571.0708181946397,1270.6475823875396,632.9337345335556
338,11266,546.48,965.83,1.0,715.12,1045.57,1.0,394.58,1076.22,1.0,819.56,1313.01,0.998,314.46,1344.12,0.999,642.73,1164.28,0.997,446.03,1184.05,0.998,661.79,1326.51,1.0,484.98,1341.84,1.0,754.34,1382.3,0.999,421.18,1420.98,0.998,750.04,1696.38,0.996,502.1,1716.65,1.0,725.91,1729.2,0.992,531.23,1742.47,0.998,800.15,1840.2,0.989,473.05,1861.32,0.998,frontal,554.8480631732441,1060.8949244909468,False,572.1299196797712,1274.0293714050433,632.581819747646
339,11300,547.11,969.14,1.0,714.35,1047.28,1.0,392.99,1075.76,1.0,820.12,1313.79,0.999,314.89,1343.66,0.999,641.58,1167.29,0.998,444.3,1189.16,0.999,661.35,1327.59,1.0,484.16,1343.52,1.0,754.73,1382.89,0.998,417.96,1421.74,0.998,750.04,1696.42,0.995,501.91,1716.65,1.0,725.92,1729.07,0.991,530.65,1742.43,0.998,800.15,1840.27,0.987,473.52,1861.15,0.998,frontal,553.6669270939315,1061.518833141722,False,571.2907092097053,1274.8784409154043,632.558004538331
340,11333,547.28,966.64,1.0,712.56,1044.34,1.0,392.28,1070.36,1.0,820.08,1307.91,0.999,311.83,1347.41,1.0,644.37,1165.6,0.999,438.9,1201.09,0.999,659.77,1327.9,1.0,482.87,1340.56,1.0,753.65,1384.85,0.997,413.78,1419.39,0.997,750.03,1696.41,0.992,501.62,1716.63,0.999,725.89,1728.79,0.982,529.57,1742.4,0.995,799.66,1839.96,0.98,473.68,1861.01,0.995,frontal,552.4182645414016,1057.349057960695,False,569.797636768988,1272.8620092513336,632.2003164128657
341,11366,546.45,959.67,1.0,712.87,1039.52,1.0,391.95,1062.73,1.0,818.13,1300.65,0.999,310.26,1333.04,0.999,647.05,1164.25,0.999,437.84,1199.84,0.999,658.43,1325.0,1.0,482.99,1340.65,1.0,753.56,1384.99,0.999,415.02,1419.84,0.998,750.0,1696.41,0.996,501.28,1716.61,1.0,725.87,1728.6,0.992,529.11,1742.36,0.998,799.56,1839.73,0.986,473.75,1860.84,0.997,frontal,552.4105059276587,1051.1277183936868,False,569.5321915446156,1269.5652042473093,632.0737542300004
342,11400,544.17,952.36,1.0,712.79,1025.02,1.0,388.39,1050.42,1.0,813.45,1287.66,0.999,304.47,1318.87,1.0,645.99,1158.2,0.998,438.25,1197.98,0.999,657.26,1316.83,1.0,482.48,1332.99,1.0,752.83,1384.09,0.999,417.39,1420.74,0.998,749.91,1696.44,0.996,500.96,1716.61,0.999,725.8,1728.51,0.99,528.44,1742.23,0.996,798.71,1839.63,0.988,473.79,1860.88,0.996,frontal,550.5919770384338,1037.7207192527237,False,568.380499549671,1261.1556712582465,631.6847257099589
343,11433,540.75,947.13,1.0,706.76,1016.12,1.0,381.25,1035.87,1.0,808.38,1278.59,0.999,299.27,1303.78,0.999,638.81,1149.82,0.998,440.83,1189.12,0.997,657.43,1312.9,1.0,480.86,1329.36,1.0,752.12,1384.27,0.998,419.14,1421.23,0.996,749.84,1696.47,0.995,500.71,1716.69,0.999,725.6,1728.41,0.984,527.99,1742.27,0.993,798.36,1839.63,0.985,473.79,1860.92,0.994,frontal,544.0051951044269,1025.9926735071049,False,565.6068277664275,1255.0243102904255,631.4354759309292
344,11466,531.38,918.31,1.0,699.65,987.73,1.0,375.63,998.78,1.0,810.54,1245.72,0.999,290.77,1270.1,0.999,640.82,1150.8,0.997,436.49,1186.99,0.997,658.07,1291.78,1.0,476.58,1308.81,1.0,750.15,1384.53,0.999,424.15,1423.02,0.998,749.84,1696.46,0.996,500.58,1716.84,0.999,725.6,1728.02,0.985,527.83,1742.28,0.995,797.69,1839.72,0.986,473.79,1860.96,0.996,frontal,537.6393882690786,993.2548720308547,False,562.7947353062885,1234.0837211292117,631.2277173222219
345,11500,519.62,869.92,1.0,700.42,953.85,1.0,374.79,961.97,1.0,808.57,1199.52,0.998,289.51,1236.36,0.999,641.56,1147.1,0.993,428.67,1182.0,0.994,657.43,1266.05,1.0,472.03,1283.42,1.0,750.94,1385.58,0.998,426.0,1424.66,0.998,749.7,1696.48,0.996,500.42,1717.02,0.999,725.51,1727.8,0.961,527.62,1742.28,0.987,797.13,1839.74,0.988,473.79,1861.04,0.997,frontal,537.6062913962901,957.9094954524572,False,561.905144507149,1210.1050878633055,631.0139070126384
346,11533,510.89,816.68,1.0,697.91,915.33,1.0,376.13,927.03,1.0,807.57,1159.21,0.998,289.84,1188.04,0.998,645.15,1145.09,0.992,429.11,1177.15,0.991,656.47,1233.78,1.0,466.13,1255.76,1.0,746.74,1378.96,0.998,429.62,1418.48,0.998,749.63,1696.48,0.997,500.21,1717.3,0.998,725.28,1727.67,0.961,527.26,1742.31,0.981,797.13,1839.75,0.99,473.76,1861.33,0.995,frontal,537.0229207222288,921.1762319097697,False,560.3460188334377,1182.4820791660104,630.8591252752265
347,11566,498.09,764.83,1.0,701.26,869.04,1.0,368.04,885.72,1.0,808.7,1126.13,0.999,288.7,1135.76,0.996,658.76,1139.44,0.992,413.69,1177.59,0.978,657.33,1206.28,1.0,465.69,1229.88,1.0,746.86,1379.8,0.998,429.12,1416.3,0.997,749.5,1696.52,0.997,500.02,1717.4,0.998,725.07,1727.56,0.943,527.26,1742.32,0.962,796.79,1839.75,0.99,473.75,1861.67,0.995,frontal,534.6480266802413,877.3828178621283,False,559.5768027692025,1154.705225143551,630.7178357427292
348,11600,482.36,710.68,1.0,701.83,829.26,1.0,363.16,850.3,1.0,801.01,1076.59,0.997,290.84,1089.1,0.994,668.37,1136.46,0.984,401.59,1177.85,0.977,654.36,1176.91,1.0,461.43,1194.31,1.0,745.51,1375.87,0.997,431.14,1412.28,0.997,749.31,1696.63,0.996,500.02,1717.65,0.996,724.75,1727.64,0.922,527.45,1742.41,0.939,796.69,1839.9,0.988,473.73,1862.04,0.992,frontal,532.4906252878134,839.7793447635689,False,557.3541180023948,1125.993877680949,630.6565971566894
349,11633,476.83,655.63,1.0,694.48,784.83,1.0,356.64,806.63,1.0,796.11,1014.0,0.999,292.88,1043.68,0.996,674.57,1130.79,0.99,392.38,1177.58,0.978,653.51,1151.13,1.0,461.63,1167.26,1.0,745.25,1381.77,0.997,429.06,1426.06,0.997,749.21,1696.72,0.995,499.87,1717.65,0.996,724.63,1727.72,0.893,527.51,1742.39,0.932,796.54,1840.16,0.988,473.62,1862.24,0.992,frontal,525.5563811997952,795.7341843866803,False,554.5855493660075,1099.180391963567,630.5744911221818
350,11666,476.31,599.11,1.0,684.42,734.56,1.0,350.76,763.67,1.0,795.95,948.45,0.999,298.98,1001.51,0.996,688.91,1122.68,0.994,377.01,1173.17,0.977,649.95,1122.82,1.0,463.51,1134.88,1.0,743.99,1394.44,0.997,430.3,1427.72,0.998,749.14,1696.83,0.996,499.65,1717.74,0.997,724.46,1727.73,0.91,527.39,1742.41,0.932,796.67,1840.39,0.992,473.35,1862.55,0.994,frontal,517.5910404663301,749.1150972204442,False,551.7475930678656,1069.6017279507685,630.4664461096754
351,11700,480.12,548.08,1.0,680.97,686.18,1.0,351.42,713.81,1.0,788.57,911.85,0.999,303.83,959.83,0.997,703.27,1104.89,0.996,359.86,1161.47,0.979,648.02,1096.18,1.0,465.4,1109.39,1.0,737.59,1390.57,0.998,435.22,1425.33,0.997,749.14,1697.05,0.997,499.54,1718.14,0.996,724.28,1727.95,0.92,527.39,1742.72,0.919,796.67,1840.58,0.994,473.25,1863.15,0.993,frontal,516.1955243223484,699.9970950155443,False,551.0633098451848,1040.099020648296,630.397002373845
352,11733,477.37,501.83,1.0,680.71,637.5,1.0,351.03,669.27,1.0,783.42,877.79,0.999,310.3,923.89,0.996,721.85,1085.05,0.997,347.86,1146.29,0.983,647.49,1084.86,1.0,466.81,1098.52,1.0,729.01,1395.52,0.998,441.87,1425.44,0.997,749.09,1697.45,0.998,499.38,1718.53,0.996,724.07,1728.35,0.926,527.43,1743.09,0.921,796.67,1840.69,0.995,472.95,1863.68,0.994,frontal,515.8706074205993,653.3817780986959,False,550.9980225850176,1018.2448404591858,630.27854619612
353,11766,477.8,452.31,1.0,684.7,595.66,1.0,348.27,628.99,1.0,778.1,842.98,0.999,315.15,889.96,0.996,742.43,1065.4,0.997,334.55,1122.53,0.988,649.41,1063.71,1.0,469.77,1076.11,1.0,723.2,1394.42,0.998,447.32,1403.33,0.997,749.09,1697.61,0.998,499.25,1718.53,0.996,724.07,1728.63,0.919,527.43,1743.09,0.919,796.7,1840.83,0.995,472.76,1863.89,0.994,frontal,516.4851518009892,612.3270869901974,False,552.0741602599131,992.0332071931991,630.2384908972869
354,11800,479.73,411.29,1.0,683.45,558.51,1.0,344.32,595.43,1.0,767.79,815.78,0.999,320.1,862.54,0.993,756.51,1047.71,0.997,325.59,1093.94,0.986,651.82,1054.42,1.0,471.09,1062.01,1.0,719.2,1406.11,0.998,456.29,1407.02,0.997,749.09,1697.78,0.998,498.83,1718.53,0.996,724.07,1729.01,0.93,527.43,1743.12,0.92,796.74,1841.01,0.996,472.15,1864.18,0.994,frontal,513.8866639923702,576.9680602162338,False,552.100895839896,975.0845943135621,630.0959500570686
355,11833,480.0,371.63,1.0,680.5,518.29,1.0,343.9,561.15,1.0,760.58,775.84,0.997,316.37,832.21,0.992,765.14,993.38,0.995,312.58,1062.81,0.985,652.28,1037.68,1.0,470.0,1045.17,1.0,707.88,1401.26,0.998,461.05,1405.69,0.997,749.03,1697.71,0.997,498.53,1718.46,0.996,723.92,1729.11,0.92,527.44,1743.12,0.931,796.83,1841.01,0.993,471.51,1864.18,0.992,frontal,512.1994001394423,539.7171743688125,False,550.5164332509971,953.3409780792007,629.9216756337424
356,11866,479.51,334.21,1.0,678.55,496.13,1.0,343.79,535.44,1.0,764.33,739.73,0.996,314.94,805.87,0.988,775.25,938.6,0.993,306.38,1035.8,0.977,652.16,1023.09,1.0,468.83,1030.6,1.0,700.27,1399.64,0.997,466.33,1407.36,0.995,749.03,1697.76,0.995,498.38,1718.46,0.993,723.86,1729.52,0.885,527.44,1743.17,0.89,797.12,1841.16,0.99,471.29,1864.33,0.989,frontal,511.1728390085255,515.7848819386945,False,549.8113668457116,937.7107493900717,629.9294603202989
357,11900,479.01,316.43,1.0,674.4,469.18,1.0,343.91,516.0,1.0,770.35,707.58,0.994,315.01,771.89,0.976,793.39,937.54,0.99,300.85,996.57,0.966,651.75,1006.18,1.0,468.34,1011.05,1.0,689.87,1389.09,0.995,470.49,1390.31,0.993,748.99,1697.76,0.995,498.28,1718.46,0.993,723.83,1729.88,0.848,527.44,1743.52,0.882,797.22,1841.26,0.99,470.48,1864.5,0.99,frontal,509.1532618408196,492.59206566291857,False,548.6481098072412,918.6328021787795,629.7408806979095
358,11933,476.17,298.58,1.0,670.51,454.43,1.0,343.78,503.21,1.0,772.51,684.82,0.995,311.97,757.66,0.982,805.36,905.86,0.992,300.84,991.4,0.971,650.61,994.34,1.0,466.81,1000.85,1.0,687.0,1386.19,0.995,470.05,1387.21,0.992,748.99,1697.76,0.993,498.28,1718.43,0.991,723.85,1730.39,0.808,527.44,1743.59,0.85,797.65,1841.47,0.985,470.12,1864.61,0.986,frontal,507.1470844327309,478.8232216331579,False,547.1732577815754,908.1367689031975,629.7643562500836
359,11966,476.04,292.91,1.0,669.42,445.38,1.0,343.53,497.98,1.0,773.63,672.88,0.992,308.26,740.54,0.972,813.25,886.48,0.986,289.56,965.61,0.953,650.65,990.69,1.0,467.18,995.29,1.0,683.22,1378.02,0.995,472.83,1387.14,0.992,748.96,1697.83,0.994,498.28,1718.42,0.992,723.88,1731.31,0.836,527.48,1743.81,0.865,798.36,1841.54,0.988,469.76,1864.61,0.989,frontal,506.47673530552674,471.67979930674517,False,546.8586055146594,902.3786340772083,629.8680733626031
360,12000,476.1,291.63,1.0,669.2,443.74,1.0,344.24,491.52,1.0,772.53,662.08,0.994,308.11,727.84,0.968,812.63,873.46,0.99,286.25,938.88,0.955,650.61,987.06,1.0,467.38,992.28,1.0,678.04,1376.04,0.995,476.09,1388.92,0.991,748.85,1697.79,0.993,498.31,1718.42,0.991,723.88,1731.8,0.812,527.55,1744.01,0.847,798.75,1841.59,0.987,469.47,1864.54,0.988,frontal,506.7212709493847,467.6301880559146,False,546.7737077385586,898.9779828796346,629.9127917753783
361,12033,475.52,289.0,1.0,667.31,438.14,1.0,345.15,491.79,1.0,771.8,653.3,0.991,308.55,719.84,0.967,816.35,873.28,0.986,285.41,919.54,0.955,651.56,983.38,1.0,468.82,988.0,1.0,679.36,1374.21,0.994,481.04,1383.54,0.99,748.74,1697.87,0.992,498.29,1718.37,0.99,723.86,1732.37,0.808,527.67,1744.31,0.832,799.22,1841.59,0.985,469.2,1864.49,0.985,frontal,506.22922583845536,464.96356494627514,False,547.542956400383,895.4560657939115,629.986722759957
362,12066,474.32,288.8,1.0,664.22,436.02,1.0,345.65,486.96,1.0,764.55,650.3,0.985,309.34,711.57,0.938,807.57,870.65,0.982,282.97,921.95,0.924,651.91,972.28,1.0,468.91,977.27,1.0,680.7,1371.31,0.994,484.44,1384.8,0.991,748.48,1698.32,0.992,498.24,1718.38,0.99,723.78,1733.3,0.795,527.62,1745.02,0.783,799.92,1841.97,0.985,469.33,1864.55,0.984,frontal,504.9364431747772,461.49037817390166,False,547.3444135415969,889.6975646238891,630.1637821416128
363,12100,474.38,289.85,1.0,662.91,435.1,1.0,346.16,482.18,1.0,761.82,647.93,0.989,310.46,707.05,0.941,803.72,864.18,0.987,289.06,916.74,0.926,648.33,961.68,1.0,468.5,968.48,1.0,675.52,1367.22,0.994,483.66,1382.0,0.991,748.08,1698.51,0.992,498.24,1718.48,0.991,723.65,1733.66,0.763,527.69,1745.96,0.801,800.47,1841.97,0.986,469.33,1864.62,0.985,frontal,504.5326399699795,458.638063345924,False,545.918945973063,884.3251598004931,630.2851544059936
364,12133,474.61,287.31,1.0,660.16,433.34,1.0,346.43,479.12,1.0,755.97,642.01,0.986,315.71,708.37,0.94,803.28,855.63,0.986,293.46,917.08,0.927,642.66,962.14,1.0,465.69,971.17,1.0,675.48,1366.38,0.994,490.16,1380.72,0.991,747.46,1698.84,0.992,498.21,1718.46,0.991,723.35,1734.2,0.811,527.67,1746.14,0.802,800.74,1841.97,0.986,469.43,1864.68,0.985,frontal,503.2943483665214,456.22835687647853,False,544.386751798343,883.7880543120273,630.2970483478666
365,12166,475.28,288.63,1.0,659.7,439.75,1.0,347.11,481.77,1.0,758.99,659.03,0.991,318.71,712.63,0.959,803.41,875.62,0.99,299.43,919.15,0.954,638.04,964.54,1.0,464.6,974.23,1.0,676.17,1369.37,0.994,488.0,1382.67,0.991,747.28,1699.12,0.992,498.13,1718.57,0.991,723.35,1734.58,0.767,527.66,1746.73,0.802,801.12,1841.92,0.985,469.38,1864.77,0.986,frontal,503.4023145624856,460.7583569696394,False,543.4218961824118,887.4504133837718,630.3741738758937
366,12200,475.15,290.5,1.0,659.12,441.52,1.0,349.14,483.82,1.0,752.8,659.5,0.992,322.9,717.68,0.947,804.7,876.57,0.993,305.29,931.11,0.943,633.79,967.07,1.0,463.02,976.76,1.0,672.57,1369.88,0.994,486.49,1380.51,0.99,746.96,1699.2,0.991,498.09,1718.57,0.99,723.29,1734.48,0.719,527.63,1746.81,0.788,801.12,1841.92,0.983,469.38,1864.84,0.984,frontal,504.13102628039724,462.6698082077938,False,542.0921232801188,889.0969303093711,630.3543497633788
367,12233,475.4,292.61,1.0,658.7,446.22,1.0,349.92,483.52,1.0,754.55,668.09,0.992,324.69,724.47,0.949,804.75,880.83,0.99,307.75,931.89,0.951,631.8,971.05,1.0,462.72,980.48,1.0,669.3,1369.06,0.994,484.39,1379.1,0.991,746.54,1699.28,0.992,498.01,1718.63,0.992,723.14,1734.58,0.745,527.63,1747.27,0.828,801.18,1841.94,0.985,469.02,1864.99,0.987,frontal,504.31031930801777,464.86868026979727,False,541.3942554188758,891.6160521738059,630.2436597674925
368,12266,475.19,294.9,1.0,659.49,446.11,1.0,350.61,482.42,1.0,750.71,667.17,0.987,327.41,726.37,0.938,801.92,878.0,0.98,311.04,935.39,0.938,630.77,970.59,1.0,461.66,980.64,1.0,670.93,1368.97,0.994,481.93,1377.85,0.99,746.45,1699.34,0.991,498.01,1718.71,0.99,723.19,1734.47,0.675,527.63,1747.61,0.789,801.06,1841.94,0.982,468.93,1865.06,0.984,frontal,505.0508530844395,464.2664912344843,False,541.1484577083552,891.2827862368291,630.2027965116187
369,12300,475.48,296.88,1.0,657.88,451.06,1.0,349.67,489.11,1.0,748.16,671.32,0.985,329.61,730.95,0.924,794.93,881.3,0.983,312.14,940.54,0.927,626.47,973.93,1.0,458.22,983.22,1.0,671.57,1370.12,0.992,478.09,1377.86,0.988,746.05,1699.39,0.989,497.98,1718.68,0.988,723.15,1734.52,0.708,527.51,1747.52,0.775,801.06,1841.93,0.98,468.97,1865.0,0.982,frontal,503.77530741246017,470.087316385692,False,538.9856285744228,894.74876539203,630.1709894254928
370,12333,475.83,301.03,1.0,659.34,459.69,1.0,349.06,493.01,1.0,751.52,686.73,0.99,330.27,737.14,0.916,793.98,893.9,0.986,310.95,957.06,0.934,629.78,988.69,1.0,458.94,997.15,1.0,673.24,1380.94,0.995,473.53,1380.06,0.993,745.7,1699.65,0.993,497.98,1718.75,0.993,723.0,1734.63,0.758,527.53,1747.7,0.863,801.06,1842.03,0.987,468.91,1865.08,0.99,frontal,504.1999965107309,476.35143071800053,False,539.7733023181494,904.0125000580739,630.1240521990082
371,12366,475.12,307.34,1.0,662.69,478.23,1.0,349.67,506.24,1.0,752.22,711.56,0.99,328.9,752.6,0.915,794.59,902.8,0.983,308.82,965.57,0.922,630.53,1007.81,1.0,457.83,1014.96,1.0,677.69,1380.17,0.995,464.46,1386.0,0.995,745.53,1699.78,0.994,497.83,1718.81,0.995,722.88,1734.82,0.808,527.53,1748.07,0.89,801.31,1842.26,0.989,468.58,1865.35,0.991,frontal,506.17809788598254,492.23625389245615,False,539.9786071135783,918.0664855051177,630.0764720968629
372,12400,475.8,323.07,1.0,667.65,497.26,1.0,348.39,528.24,1.0,753.32,724.26,0.994,326.7,768.14,0.967,787.8,915.9,0.992,306.21,981.19,0.958,633.01,1031.79,1.0,456.32,1037.07,1.0,691.05,1392.01,0.997,451.73,1397.91,0.996,745.35,1699.69,0.996,497.57,1718.81,0.996,722.62,1734.82,0.888,527.53,1748.07,0.92,801.31,1842.33,0.992,468.0,1865.35,0.993,frontal,508.0225037039023,512.7515476472317,False,540.7886474222521,936.4983589041207,629.8660230038989
373,12433,477.04,351.74,1.0,669.62,525.65,1.0,348.4,555.28,1.0,755.0,753.59,0.997,319.45,790.34,0.972,787.86,947.75,0.995,302.74,992.98,0.97,636.39,1050.2,1.0,457.61,1053.74,1.0,702.72,1397.59,0.998,444.31,1406.53,0.997,745.35,1699.74,0.997,497.25,1718.81,0.996,722.36,1734.91,0.901,527.53,1747.99,0.926,801.26,1842.43,0.994,467.41,1865.35,0.994,frontal,509.01261726883405,540.4644895188864,False,542.1501248711367,955.3109574351762,629.6408501271652
374,12466,480.21,383.87,1.0,669.89,563.34,1.0,348.13,593.62,1.0,756.47,782.34,0.997,311.49,818.76,0.986,786.91,986.48,0.996,299.68,1011.77,0.975,639.74,1065.53,1.0,458.48,1074.79,1.0,718.08,1408.13,0.998,437.38,1424.47,0.997,745.2,1700.0,0.997,497.09,1718.9,0.996,722.12,1735.04,0.922,527.51,1748.06,0.921,801.26,1842.55,0.994,467.04,1865.33,0.993,frontal,509.0106559037728,578.4769355936351,False,543.3930659294452,979.2031941430728,629.4815394225232
375,12500,482.3,434.26,1.0,673.31,600.81,1.0,345.47,625.89,1.0,771.31,824.94,0.999,299.33,852.61,0.988,780.34,1010.99,0.997,292.28,1034.69,0.981,641.03,1084.1,1.0,458.88,1097.78,1.0,724.33,1410.26,0.998,433.73,1442.7,0.997,744.96,1700.25,0.997,496.6,1718.96,0.996,721.82,1735.11,0.901,527.4,1748.06,0.92,801.25,1842.65,0.994,466.44,1865.33,0.993,frontal,509.3911657291147,613.3509650841659,False,544.1140187793291,1002.9750475494722,629.2270742839544
376,12533,482.09,478.54,1.0,677.19,638.9,1.0,344.56,669.44,1.0,784.21,848.91,0.999,286.19,884.73,0.994,776.58,1014.82,0.997,292.61,1046.38,0.989,641.69,1104.63,1.0,458.71,1119.38,1.0,732.31,1413.0,0.997,424.43,1446.51,0.997,744.91,1700.76,0.996,496.11,1719.34,0.996,721.44,1735.4,0.882,527.37,1748.4,0.912,801.15,1842.76,0.991,465.92,1865.43,0.992,frontal,510.8742489847981,654.168819870506,False,544.5801187582891,1027.1271205832572,628.9705886355957
377,12566,484.74,528.33,1.0,675.93,676.98,1.0,345.35,706.72,1.0,799.01,873.97,0.999,282.83,917.14,0.994,769.54,1058.63,0.998,293.14,1050.77,0.99,640.2,1119.42,1.0,458.45,1133.65,1.0,737.13,1412.73,0.998,420.93,1451.29,0.998,744.76,1701.07,0.997,495.65,1719.94,0.997,721.02,1735.4,0.914,527.37,1748.66,0.936,801.06,1842.98,0.994,465.57,1865.54,0.995,frontal,510.63981911149,691.8500087761894,False,544.6310272564774,1047.6410992792494,628.7567270820298
378,12600,485.1,569.42,1.0,677.05,724.46,1.0,345.99,758.11,1.0,804.76,895.78,0.999,283.34,958.87,0.995,764.51,1072.35,0.998,290.48,1060.95,0.993,640.69,1135.25,1.0,458.59,1153.55,1.0,736.1,1407.54,0.997,415.35,1455.71,0.997,744.61,1701.37,0.995,494.95,1720.47,0.997,720.42,1735.4,0.893,527.28,1748.91,0.925,800.82,1843.17,0.99,465.26,1865.7,0.993,frontal,511.51813392111455,741.2893252168863,False,544.6976031792365,1073.1799054290364,628.4438047466562
379,12633,483.73,625.99,1.0,679.43,764.95,1.0,350.36,800.77,1.0,811.69,928.94,0.999,278.98,1005.91,0.997,756.49,1089.77,0.997,293.45,1082.72,0.995,639.78,1156.13,1.0,456.43,1173.13,1.0,734.08,1405.67,0.997,416.26,1455.24,0.997,744.43,1701.97,0.996,494.76,1720.95,0.997,720.3,1735.68,0.906,527.22,1749.13,0.946,800.47,1843.77,0.992,465.08,1865.89,0.994,frontal,514.894608214884,782.8604066397221,False,545.2527160236649,1097.3531348408062,628.2643811695347
380,12666,481.69,682.68,1.0,688.11,807.67,1.0,354.82,848.33,1.0,814.51,995.47,0.999,277.53,1075.43,0.997,739.6,1111.97,0.994,308.59,1114.26,0.994,641.06,1177.43,1.0,457.22,1191.19,1.0,734.88,1407.49,0.997,419.33,1446.32,0.997,744.23,1702.3,0.995,494.51,1721.53,0.997,720.07,1735.75,0.909,527.16,1749.42,0.945,799.91,1844.42,0.989,465.08,1866.13,0.994,frontal,521.4677319344979,828.0000997173171,False,548.2165174952056,1123.961258693086,628.054644793168
381,12700,482.28,739.38,1.0,698.64,844.36,1.0,355.9,885.99,1.0,821.22,1061.56,0.999,276.47,1131.44,0.998,719.41,1137.27,0.994,325.44,1133.74,0.995,645.13,1187.37,1.0,458.39,1209.89,1.0,732.05,1397.16,0.998,420.61,1441.74,0.997,744.04,1702.84,0.997,494.28,1721.96,0.997,720.07,1735.83,0.935,527.16,1749.59,0.959,799.57,1845.0,0.991,464.86,1866.64,0.994,frontal,527.2724655247791,865.1763254552147,False,551.219183391196,1144.7755234983479,627.9150445544332
382,12733,482.11,777.52,1.0,701.49,887.94,1.0,358.34,924.58,1.0,819.39,1128.16,0.999,275.5,1178.95,0.998,701.73,1146.09,0.993,363.0,1154.95,0.995,653.15,1210.8,1.0,460.22,1233.61,1.0,732.48,1393.8,0.997,421.84,1422.2,0.997,743.79,1703.54,0.995,494.0,1722.53,0.996,719.7,1736.01,0.942,527.1,1749.97,0.96,799.09,1845.4,0.986,464.71,1867.07,0.992,frontal,529.9120664181276,906.260853088125,False,553.9884296446265,1169.4998835656727,627.6476691915855
383,12766,481.71,813.41,1.0,699.6,921.95,1.0,364.64,957.0,1.0,817.31,1161.19,0.999,274.52,1230.09,0.998,684.27,1159.06,0.995,380.03,1163.16,0.996,653.73,1237.11,1.0,459.63,1260.88,1.0,736.42,1390.22,0.997,422.08,1425.44,0.997,743.62,1703.63,0.996,493.77,1723.02,0.998,719.38,1735.92,0.959,526.93,1750.14,0.977,798.29,1845.4,0.989,464.71,1867.41,0.995,frontal,532.1178021419857,939.4754472065414,False,554.9613521678876,1193.5640313924566,627.3257580713521
384,12800,487.87,845.72,1.0,696.78,959.19,1.0,368.89,981.92,1.0,820.93,1194.59,0.999,278.86,1260.2,0.999,670.66,1174.22,0.998,392.16,1174.41,0.997,653.08,1272.94,1.0,461.59,1291.73,1.0,735.07,1385.34,0.998,420.21,1429.19,0.997,743.41,1703.49,0.996,493.58,1723.46,0.998,719.3,1735.87,0.97,526.75,1750.26,0.988,797.02,1845.4,0.989,464.53,1867.64,0.995,frontal,532.8333596826164,970.5580764333129,False,555.4393660722328,1218.6154231019227,626.9014428865355
