frame,time_ms,nose_x,nose_y,nose_conf,l_shoulder_x,l_shoulder_y,l_shoulder_conf,r_shoulder_x,r_shoulder_y,r_shoulder_conf,l_elbow_x,l_elbow_y,l_elbow_conf,r_elbow_x,r_elbow_y,r_elbow_conf,l_wrist_x,l_wrist_y,l_wrist_conf,r_wrist_x,r_wrist_y,r_wrist_conf,l_hip_x,l_hip_y,l_hip_conf,r_hip_x,r_hip_y,r_hip_conf,l_knee_x,l_knee_y,l_knee_conf,r_knee_x,r_knee_y,r_knee_conf,l_ankle_x,l_ankle_y,l_ankle_conf,r_ankle_x,r_ankle_y,r_ankle_conf,l_heel_x,l_heel_y,l_heel_conf,r_heel_x,r_heel_y,r_heel_conf,l_foot_index_x,l_foot_index_y,l_foot_index_conf,r_foot_index_x,r_foot_index_y,r_foot_index_conf,view_type,c7_x,c7_y,has_barbell,com_x,com_y,mid_foot_x
319,10633,370.42,859.47,1.0,471.21,979.12,1.0,530.94,935.12,1.0,416.37,1197.51,0.963,486.47,1109.25,0.118,350.57,1025.39,0.89,408.96,1028.96,0.064,784.55,1237.66,1.0,795.3,1198.31,1.0,521.24,1286.7,0.993,561.15,1245.76,0.298,661.53,1609.23,0.989,679.36,1483.68,0.596,712.06,1658.65,0.99,726.24,1506.67,0.701,531.47,1680.98,0.989,578.28,1560.34,0.756,lateral,471.21430797920624,979.1197220398284,False,650.5709085187747,1099.483776670927,637.0138301317105
320,10666,371.94,855.42,1.0,471.42,970.87,1.0,533.18,928.19,1.0,419.59,1190.67,0.974,491.54,1103.16,0.161,351.44,1025.31,0.893,406.92,1019.76,0.073,781.05,1234.37,1.0,794.96,1195.37,1.0,521.32,1287.19,0.994,561.37,1240.65,0.288,661.53,1608.62,0.99,679.47,1479.39,0.58,712.21,1657.92,0.991,726.62,1502.81,0.702,532.21,1680.35,0.99,580.06,1556.32,0.751,lateral,471.41600936464005,970.8665450562107,False,650.356028012826,1092.7987922768518,637.7745310134729
321,10700,372.43,849.21,1.0,471.02,958.34,1.0,535.48,921.28,1.0,419.88,1183.7,0.976,498.12,1099.03,0.127,352.73,1015.65,0.927,410.88,1015.77,0.069,781.8,1233.0,1.0,798.63,1196.01,1.0,521.8,1286.7,0.994,561.1,1237.99,0.312,661.52,1608.52,0.99,680.36,1475.34,0.62,712.32,1657.61,0.991,728.03,1498.96,0.703,532.78,1680.27,0.99,582.95,1554.82,0.768,lateral,471.016903463909,958.3427497020674,False,650.3166662843847,1085.4262783137958,639.0193378969461
322,10733,372.61,844.4,1.0,471.44,951.26,1.0,540.58,900.95,1.0,427.26,1174.2,0.953,524.65,1090.4,0.069,350.15,1012.58,0.924,419.54,1010.5,0.053,780.86,1222.87,1.0,788.81,1188.83,1.0,514.94,1283.83,0.996,544.09,1235.26,0.237,661.54,1608.4,0.995,681.09,1473.4,0.551,712.84,1657.18,0.994,730.4,1499.7,0.638,533.77,1680.34,0.994,587.22,1553.88,0.741,lateral,471.4435221170219,951.2600581099445,False,647.4719012111009,1075.6783557153267,641.058145588421
323,10766,372.37,831.94,1.0,472.68,914.57,1.0,540.2,864.79,1.0,438.88,1165.33,0.976,524.25,1039.28,0.096,349.6,999.06,0.937,412.4,994.48,0.059,779.52,1197.19,1.0,776.42,1154.12,1.0,512.43,1283.8,0.996,528.89,1238.11,0.286,661.64,1608.4,0.997,682.27,1474.72,0.588,713.28,1657.18,0.995,731.61,1499.49,0.681,535.11,1680.4,0.996,593.65,1554.87,0.759,lateral,472.6795747142661,914.5743847720152,False,643.8670847909767,1042.7714577595632,643.4124191744213
324,10800,371.66,807.13,1.0,478.32,882.17,1.0,537.79,838.96,1.0,459.71,1124.47,0.975,511.39,1045.41,0.122,358.3,988.03,0.953,401.8,979.8,0.117,777.74,1162.73,1.0,770.13,1118.88,1.0,514.42,1287.78,0.996,525.03,1240.47,0.358,661.94,1608.4,0.996,681.74,1475.58,0.557,713.76,1656.98,0.994,731.09,1500.26,0.72,536.05,1680.56,0.995,591.26,1554.73,0.749,lateral,478.3201091130198,882.1679876781255,False,641.1402347126545,1006.9147580309799,643.037799035928
325,10833,371.11,772.99,1.0,481.6,850.69,1.0,536.59,812.76,1.0,485.23,1090.09,0.972,517.85,1018.74,0.101,361.67,976.0,0.966,401.04,966.84,0.129,778.81,1139.94,1.0,771.98,1098.41,1.0,517.52,1288.41,0.997,530.69,1234.01,0.357,662.04,1608.33,0.996,681.57,1474.09,0.585,714.15,1656.62,0.994,730.91,1498.98,0.727,536.05,1680.56,0.995,589.88,1553.15,0.773,lateral,481.59644511060844,850.6888225564207,False,640.2969083957995,978.9565617386746,642.7459331715456
326,10866,370.77,734.48,1.0,485.84,814.43,1.0,533.33,781.79,1.0,512.97,1054.28,0.957,529.36,1007.12,0.098,365.85,964.53,0.95,402.2,956.26,0.156,780.39,1115.54,1.0,773.1,1077.92,1.0,524.87,1289.62,0.997,527.51,1233.68,0.383,662.13,1608.4,0.998,680.85,1474.68,0.618,714.36,1656.82,0.995,730.67,1499.59,0.748,535.69,1680.57,0.997,589.41,1553.15,0.805,lateral,485.83798825946457,814.4334775753589,False,640.8159433866776,948.0127996638166,642.5336844445624
327,10900,370.45,693.91,1.0,490.08,768.68,1.0,532.81,750.99,1.0,540.61,1007.54,0.934,559.04,983.6,0.111,373.85,973.63,0.876,418.12,961.35,0.138,783.3,1085.34,1.0,776.05,1056.29,1.0,530.08,1289.04,0.997,527.14,1235.06,0.328,662.43,1608.43,0.998,679.41,1475.04,0.579,714.53,1656.96,0.997,730.35,1500.09,0.724,535.77,1680.63,0.998,587.9,1553.76,0.766,lateral,490.0832359137171,768.6764305953415,False,639.3925716743248,911.3518587221541,642.1363039688702
328,10933,370.3,653.78,1.0,496.4,726.81,1.0,534.99,718.82,0.999,553.53,958.81,0.933,573.87,938.46,0.065,377.99,979.41,0.855,431.9,954.4,0.073,783.51,1062.36,1.0,777.01,1041.56,1.0,530.94,1286.07,0.992,531.53,1237.77,0.251,662.78,1608.64,0.996,679.21,1476.72,0.52,714.61,1656.98,0.995,730.17,1501.52,0.665,535.57,1680.74,0.996,588.1,1555.63,0.72,lateral,496.40255514553445,726.8087469704169,False,638.3266466081828,880.3101140774597,642.1127027314601
329,10966,369.82,612.47,1.0,494.64,690.25,1.0,537.63,686.69,0.999,566.84,921.96,0.932,588.95,904.48,0.047,395.75,985.02,0.858,464.93,960.89,0.057,782.48,1037.02,1.0,777.3,1021.75,1.0,534.57,1282.38,0.991,554.16,1240.86,0.217,663.09,1609.09,0.996,679.44,1479.17,0.549,714.61,1657.15,0.995,730.21,1503.85,0.706,535.47,1680.84,0.995,588.71,1559.4,0.744,lateral,494.6394783105401,690.24794209288,False,633.3071236676734,851.7082009343397,642.253539984652
330,11000,369.71,570.58,1.0,495.07,641.4,1.0,536.77,649.42,0.999,572.66,869.07,0.98,598.75,859.29,0.042,421.71,992.21,0.959,480.58,961.34,0.054,778.36,1008.05,1.0,774.46,994.97,0.999,545.07,1277.98,0.987,576.55,1246.21,0.267,663.32,1609.29,0.994,679.56,1480.37,0.604,714.61,1657.38,0.992,730.34,1505.13,0.726,535.51,1680.79,0.993,589.4,1562.66,0.773,lateral,495.0686463423339,641.403216956642,False,629.236281006906,813.5858683023578,642.4654231719317
331,11033,369.49,527.5,1.0,491.3,602.63,1.0,540.3,602.61,0.998,575.36,811.69,0.981,615.25,807.3,0.044,449.28,992.76,0.965,519.02,960.41,0.059,764.93,990.71,1.0,769.31,976.76,0.999,547.76,1272.03,0.983,589.42,1243.45,0.356,663.25,1609.74,0.984,679.82,1483.4,0.535,714.51,1657.74,0.981,730.44,1509.03,0.675,534.73,1680.91,0.975,589.2,1563.63,0.64,lateral,491.30199257787467,602.6253577944394,False,620.9486086233345,783.544748730353,642.2214602413657
332,11066,369.88,484.63,1.0,493.83,558.71,1.0,536.35,572.22,0.999,591.35,759.19,0.994,619.03,782.5,0.087,488.68,986.15,0.99,538.34,961.21,0.118,747.97,958.34,1.0,759.11,950.17,0.999,554.24,1261.16,0.988,620.53,1247.57,0.412,663.18,1609.87,0.989,680.61,1487.95,0.56,714.28,1657.81,0.982,731.82,1512.46,0.664,532.73,1680.94,0.981,589.66,1567.44,0.652,lateral,493.8303034070269,558.709487780857,False,612.8530868289208,747.6288179116276,642.1205114024597
333,11100,371.19,442.98,1.0,496.1,521.02,1.0,535.2,536.81,0.999,596.49,719.44,0.998,620.44,750.67,0.063,533.32,965.66,0.996,575.22,955.88,0.092,734.15,935.27,1.0,750.97,928.23,0.999,572.78,1255.79,0.989,621.25,1244.97,0.38,663.11,1610.21,0.988,680.61,1494.91,0.488,713.58,1658.23,0.976,731.51,1521.98,0.599,529.68,1681.06,0.98,589.24,1570.13,0.604,lateral,496.0952000434472,521.0234915303525,False,607.9527655722777,716.5203714587674,641.0044141201649
334,11133,373.02,412.42,1.0,501.47,493.87,1.0,535.24,501.02,0.998,600.73,722.51,0.994,615.25,723.65,0.054,559.72,957.99,0.984,574.51,932.07,0.069,714.41,926.71,0.999,727.36,914.53,0.997,584.64,1250.02,0.974,613.82,1230.44,0.261,663.11,1610.56,0.967,681.02,1498.43,0.332,713.16,1658.78,0.949,731.43,1529.38,0.447,527.8,1681.23,0.956,587.04,1571.08,0.473,lateral,501.47172042488415,493.8708224841373,False,603.1769253760442,696.2467278951956,620.4822825112616
335,11166,376.17,380.06,1.0,504.55,465.85,1.0,537.72,480.19,0.998,608.89,687.36,0.996,627.0,698.37,0.041,585.52,922.54,0.986,604.31,893.76,0.059,702.35,913.57,0.999,722.88,905.37,0.996,612.4,1252.47,0.981,652.34,1227.54,0.275,663.11,1611.28,0.969,681.58,1504.66,0.435,712.52,1660.06,0.953,731.47,1539.71,0.55,525.57,1681.43,0.95,584.78,1572.79,0.564,lateral,504.547996279546,465.84576298394416,False,599.718491473089,673.1292826650381,638.5843131630775
336,11200,380.8,359.14,1.0,514.73,438.4,1.0,535.22,464.2,0.999,619.29,651.24,0.999,619.65,672.83,0.051,620.95,900.45,0.996,612.78,875.7,0.083,691.95,891.84,0.999,704.92,894.0,0.997,627.04,1246.12,0.987,668.82,1221.93,0.341,663.12,1611.43,0.969,682.58,1507.09,0.476,711.88,1660.79,0.959,731.59,1544.71,0.586,524.37,1681.57,0.95,581.24,1573.85,0.605,lateral,514.729993697825,438.40443485218884,False,599.2224395518462,653.9678694269593,637.271256992574
337,11233,384.18,339.03,1.0,520.85,417.76,1.0,535.44,448.34,0.999,628.72,629.81,0.997,629.72,654.33,0.053,644.46,866.55,0.988,650.05,853.85,0.065,667.09,861.31,0.999,677.39,867.84,0.997,626.34,1228.51,0.984,666.8,1208.63,0.249,663.12,1611.43,0.945,683.58,1508.76,0.348,710.69,1661.3,0.941,731.73,1550.64,0.505,522.61,1681.81,0.912,580.74,1575.15,0.475,lateral,520.8457297063835,417.7647871955139,False,590.6301739684367,640.7543311575531,655.0088135130109
338,11266,389.78,329.59,1.0,520.19,400.0,1.0,534.51,432.37,0.998,644.11,604.97,0.995,647.96,638.51,0.04,681.12,851.96,0.978,676.46,836.62,0.052,663.15,872.58,0.998,681.39,875.63,0.994,632.34,1231.37,0.974,678.62,1209.11,0.228,663.15,1611.3,0.915,684.74,1510.33,0.317,710.48,1661.6,0.928,732.05,1553.82,0.492,521.76,1681.75,0.873,580.38,1575.7,0.431,lateral,520.1930812214555,400.00003275150954,False,590.0684783247237,629.9957129183271,616.1200041212244
339,11300,393.87,317.93,0.999,523.07,389.62,1.0,532.22,424.26,0.998,656.1,587.6,0.993,636.34,632.77,0.029,712.33,835.46,0.971,677.84,825.1,0.04,656.37,861.78,0.998,673.01,867.55,0.995,645.8,1233.61,0.984,687.34,1205.77,0.253,663.15,1611.22,0.934,686.67,1510.76,0.376,709.56,1661.6,0.947,732.14,1555.98,0.575,520.61,1681.75,0.892,579.82,1575.43,0.497,lateral,523.0732659520133,389.615994107623,False,589.4154130095919,623.07327098664,654.1018281980562
340,11333,399.0,317.37,0.999,526.67,382.92,1.0,536.31,423.32,0.998,669.86,576.74,0.998,648.14,623.21,0.038,742.02,815.89,0.993,704.56,821.49,0.06,658.52,842.3,0.998,671.78,845.73,0.995,649.12,1226.57,0.984,682.96,1202.12,0.199,663.14,1611.18,0.925,687.48,1511.52,0.294,708.44,1661.6,0.935,732.04,1559.4,0.492,519.13,1681.84,0.879,578.72,1575.99,0.414,lateral,526.6679079935449,382.9240070742736,False,592.7704487037835,619.0568010449582,613.784383731389
341,11366,403.22,315.85,1.0,528.73,384.52,1.0,539.64,434.78,0.998,672.21,571.65,0.997,654.02,636.51,0.032,761.52,809.64,0.991,708.09,827.64,0.05,644.01,846.71,0.999,652.81,849.84,0.996,648.25,1222.94,0.978,678.1,1199.18,0.23,663.15,1611.14,0.929,688.53,1511.04,0.291,707.62,1661.5,0.927,731.99,1559.4,0.462,518.72,1681.89,0.891,577.94,1575.91,0.425,lateral,528.7250262207094,384.52219962503415,False,588.1022159803407,619.5647053786759,613.171682064977
342,11400,405.28,316.04,0.999,531.25,378.88,1.0,545.35,427.37,0.998,675.52,569.84,0.997,669.35,622.88,0.045,769.18,805.27,0.993,742.15,815.76,0.078,645.06,850.68,0.999,656.47,854.69,0.995,655.83,1222.68,0.982,678.48,1200.15,0.205,663.18,1611.13,0.925,690.27,1511.04,0.304,707.49,1661.72,0.934,732.24,1559.95,0.495,517.17,1682.18,0.886,578.15,1576.69,0.45,lateral,531.2466391439004,378.8779743894776,False,590.2338757484407,616.6017836596724,612.3285678119548
343,11433,406.94,312.16,1.0,532.83,377.5,1.0,543.46,427.2,0.998,680.06,581.73,0.997,668.75,633.25,0.05,772.59,815.26,0.993,739.11,827.26,0.076,644.29,853.14,0.998,656.15,855.52,0.994,654.69,1225.55,0.957,677.9,1203.39,0.161,663.32,1611.26,0.898,691.12,1513.63,0.223,707.24,1661.93,0.895,732.24,1563.59,0.375,516.97,1682.92,0.862,578.31,1579.9,0.347,lateral,532.8289802961908,377.5013611353256,False,590.8801407554229,616.6078309628275,612.103385609753
344,11466,408.65,314.28,0.999,536.38,380.75,1.0,549.68,421.59,0.998,666.08,586.78,0.995,657.12,630.3,0.04,753.2,828.29,0.977,718.04,827.6,0.052,640.74,861.74,0.998,657.1,860.15,0.995,648.67,1228.49,0.983,675.0,1207.46,0.267,663.39,1611.26,0.942,691.69,1515.76,0.411,707.1,1662.15,0.949,732.27,1567.17,0.572,516.36,1683.25,0.91,578.2,1582.6,0.544,lateral,536.3811635009646,380.75412140179156,False,590.1665320737079,618.5598308201621,633.4841702067486
345,11500,409.13,313.13,1.0,547.66,383.45,1.0,545.75,428.75,0.998,675.76,589.98,0.997,646.26,634.94,0.046,741.49,833.45,0.987,696.81,835.93,0.058,640.52,854.94,0.999,636.9,859.33,0.996,649.96,1228.82,0.952,672.77,1207.31,0.193,663.49,1611.25,0.915,692.4,1516.71,0.291,707.1,1662.24,0.907,732.57,1567.17,0.43,515.85,1683.74,0.882,578.11,1583.38,0.439,lateral,547.6634572363631,383.4536001407903,False,596.3375540319507,620.0673672594569,611.4780885415404
346,11533,410.94,314.97,0.999,552.97,390.35,1.0,549.08,425.75,0.997,665.82,600.34,0.985,641.19,631.69,0.028,723.01,837.02,0.897,689.53,830.62,0.027,644.39,858.62,0.997,645.35,861.04,0.992,650.49,1229.15,0.916,672.37,1207.59,0.196,663.67,1611.21,0.893,692.92,1518.02,0.274,707.18,1662.3,0.882,732.75,1568.06,0.404,515.49,1684.2,0.856,578.22,1584.92,0.393,lateral,552.9743240178685,390.3491997644108,False,600.0455543198188,624.0095561605095,611.3322369964716
347,11566,411.69,316.68,1.0,557.28,393.79,1.0,550.45,429.57,0.998,652.51,605.23,0.994,628.98,642.07,0.044,652.91,880.15,0.965,617.66,863.72,0.047,647.37,861.81,0.998,645.16,863.41,0.995,650.45,1234.45,0.95,671.05,1212.9,0.248,663.74,1611.21,0.911,693.49,1519.76,0.346,707.1,1662.52,0.913,733.1,1569.91,0.481,515.23,1684.77,0.882,578.31,1587.88,0.481,lateral,557.2802742896081,393.7871446319306,False,602.7077286915585,625.9770716057344,611.1637639210427
348,11600,413.69,317.22,1.0,552.6,390.01,1.0,560.95,425.21,0.999,598.8,617.99,0.992,631.51,642.62,0.049,610.67,874.47,0.95,622.08,855.05,0.055,646.69,858.38,0.998,650.06,861.39,0.996,648.0,1232.71,0.948,669.58,1211.16,0.275,663.79,1611.21,0.932,694.18,1520.51,0.413,706.7,1662.63,0.927,733.3,1571.24,0.517,514.6,1684.98,0.918,578.35,1590.12,0.534,lateral,552.5962404639025,390.01274713852774,False,597.1859334463938,624.7955550443731,633.234762992175
349,11633,414.4,317.24,1.0,556.42,393.51,1.0,561.45,428.44,0.999,602.15,631.65,0.991,624.46,658.49,0.041,564.89,894.72,0.939,598.68,867.73,0.04,642.58,862.7,0.998,649.0,866.08,0.995,645.99,1241.75,0.889,670.12,1218.72,0.195,663.73,1611.33,0.892,695.27,1521.18,0.323,706.19,1663.17,0.893,733.44,1575.94,0.445,514.0,1685.72,0.887,578.36,1594.14,0.465,lateral,556.4215085054892,393.5106377376177,False,597.4795173710608,627.3720025088066,610.0964904127056
350,11666,414.56,318.48,1.0,555.07,396.49,1.0,567.87,432.32,0.999,594.68,637.6,0.996,625.45,676.06,0.046,534.91,890.52,0.975,576.02,871.31,0.048,636.5,864.97,0.999,650.4,870.22,0.997,636.96,1248.83,0.915,670.11,1231.6,0.274,663.73,1611.59,0.911,695.92,1523.8,0.405,705.69,1663.92,0.917,733.4,1579.51,0.489,513.32,1686.0,0.908,578.37,1598.0,0.519,lateral,555.0726820899406,396.48845358826327,False,593.5987299224427,629.532960965178,599.126503612635
351,11700,414.98,319.26,1.0,562.43,397.01,1.0,561.5,433.2,0.999,595.79,646.45,0.996,604.25,679.99,0.061,499.08,883.68,0.981,536.58,870.4,0.067,634.22,866.31,0.999,646.07,872.68,0.997,637.2,1250.52,0.906,670.28,1232.9,0.288,663.73,1611.76,0.918,697.03,1525.46,0.453,705.01,1664.37,0.919,733.4,1581.03,0.534,512.65,1686.0,0.918,578.42,1600.17,0.582,lateral,562.4300256739059,397.00726066031274,False,596.3786900213428,630.3391592572999,632.3696534507387
352,11733,415.78,319.69,1.0,561.51,392.94,1.0,564.28,428.91,0.999,591.48,641.05,0.996,604.51,669.86,0.059,474.55,870.61,0.983,517.14,865.98,0.072,630.77,865.76,0.999,647.85,870.95,0.997,638.35,1246.97,0.909,671.9,1228.2,0.277,663.73,1611.84,0.928,698.08,1526.39,0.472,704.49,1664.66,0.925,733.56,1581.84,0.561,511.88,1685.9,0.924,578.6,1601.01,0.603,lateral,561.5117494269015,392.93610634862756,False,594.284846428425,628.0382532214298,632.1308885551252
353,11766,417.0,320.16,1.0,562.5,393.37,1.0,563.26,427.44,0.999,580.2,640.54,0.998,599.27,668.06,0.057,454.33,856.2,0.992,497.23,856.92,0.072,634.25,866.31,0.999,645.99,870.37,0.997,639.47,1247.39,0.925,672.62,1226.32,0.293,663.76,1611.84,0.927,699.98,1525.78,0.479,703.99,1664.8,0.921,734.05,1580.22,0.591,511.28,1686.04,0.921,579.44,1600.47,0.619,lateral,562.5035460694401,393.3655914051056,False,595.6714968189232,628.176638119849,632.1893788457207
354,11800,418.95,320.23,1.0,570.96,389.28,1.0,561.85,430.69,0.999,581.56,635.65,0.998,583.76,671.23,0.106,423.22,836.44,0.994,471.15,850.06,0.153,636.04,865.16,0.999,644.76,869.35,0.997,641.55,1245.95,0.897,674.98,1224.46,0.23,663.78,1611.91,0.901,701.37,1525.9,0.38,703.44,1664.65,0.896,734.64,1580.22,0.497,511.02,1686.11,0.893,580.53,1600.47,0.517,lateral,570.9568667091505,389.27689257512344,False,600.7835766311146,625.847199124651,598.3305487134481
355,11833,420.78,320.5,1.0,569.35,387.61,1.0,562.08,433.06,0.999,569.13,634.15,0.998,574.37,674.6,0.151,387.04,815.53,0.996,443.32,841.42,0.248,636.42,863.26,0.999,642.95,866.97,0.998,645.77,1237.83,0.923,674.54,1218.68,0.248,663.79,1612.09,0.927,702.1,1526.13,0.418,702.88,1665.04,0.915,735.41,1580.38,0.52,510.56,1686.34,0.915,582.04,1600.47,0.565,lateral,569.3539803144661,387.61016574369967,False,599.6334095734179,624.9415098910141,632.7227811557361
356,11866,421.52,320.93,1.0,567.77,383.19,1.0,563.83,433.82,0.999,568.57,621.68,0.999,558.76,682.95,0.175,373.92,791.3,0.998,432.01,838.53,0.278,635.61,859.94,0.999,640.53,864.93,0.997,651.49,1234.38,0.904,676.04,1218.51,0.204,663.82,1612.19,0.9,702.76,1526.97,0.348,702.58,1665.28,0.907,736.27,1580.95,0.477,510.01,1686.51,0.895,583.0,1600.89,0.493,lateral,567.7677040555466,383.19285374175155,False,598.6973191021991,622.1077485542153,606.2932764283089
357,11900,422.06,320.74,1.0,569.63,382.93,1.0,566.21,434.05,0.999,576.1,621.9,0.998,554.26,686.46,0.18,376.72,774.76,0.997,408.72,826.81,0.273,633.76,857.27,0.999,639.32,862.95,0.997,652.17,1230.8,0.917,676.87,1217.16,0.216,663.89,1612.19,0.925,703.37,1527.31,0.407,702.38,1665.17,0.927,736.51,1581.19,0.52,509.15,1686.43,0.92,582.85,1600.89,0.555,lateral,569.6322903619262,382.9268727080707,False,599.3432444155111,622.0226301309566,632.7242227769995
358,11933,422.84,320.81,1.0,574.47,382.34,1.0,564.55,433.22,0.999,582.0,621.61,0.998,553.4,686.52,0.185,382.92,769.45,0.997,405.54,822.29,0.291,632.96,854.15,0.999,639.03,860.27,0.997,651.69,1227.76,0.921,678.63,1215.5,0.244,663.97,1612.12,0.938,704.97,1526.97,0.451,702.26,1665.1,0.938,738.21,1580.81,0.543,509.15,1686.34,0.937,583.95,1600.55,0.605,lateral,574.4724007264986,382.3389306525217,False,601.7933499171959,621.6925528088901,633.3929425204178
359,11966,423.37,321.27,1.0,577.04,381.14,1.0,562.31,433.02,0.999,590.82,617.02,0.999,551.72,686.5,0.178,384.05,780.98,0.998,409.11,831.19,0.28,631.62,853.2,0.999,633.67,860.48,0.997,652.96,1231.3,0.9,677.28,1217.19,0.206,664.05,1612.16,0.887,705.14,1528.39,0.328,702.26,1665.26,0.908,738.56,1582.18,0.446,509.15,1686.47,0.884,584.47,1601.05,0.454,lateral,577.0358744816842,381.1390857707231,False,603.0610464797841,620.9034688578914,605.7043676382903
360,12000,423.6,321.56,1.0,578.87,379.78,1.0,557.66,433.45,0.999,602.82,614.89,0.998,564.6,683.15,0.16,405.92,793.39,0.997,428.9,835.07,0.261,633.09,851.65,0.999,629.36,860.05,0.998,651.42,1232.0,0.904,675.83,1217.19,0.225,664.05,1612.16,0.897,705.14,1529.1,0.358,702.02,1665.43,0.909,738.56,1582.9,0.465,508.55,1686.5,0.892,584.47,1601.24,0.483,lateral,578.8689356204361,379.7766950048131,False,605.1791799450617,620.0677693145466,605.2866823059929
361,12033,423.01,321.1,1.0,578.72,380.4,1.0,550.97,433.38,0.998,619.21,618.81,0.998,569.48,682.33,0.082,432.64,802.76,0.995,445.87,840.71,0.117,632.0,851.48,0.999,625.81,860.0,0.997,649.22,1232.87,0.877,674.88,1217.8,0.233,664.05,1612.17,0.897,706.78,1528.83,0.397,701.5,1665.48,0.895,739.95,1582.4,0.493,508.33,1686.5,0.897,587.15,1601.55,0.529,lateral,578.7179517311574,380.4004452011262,False,605.4442889638924,620.6103401686008,598.9922070869726
362,12066,422.51,321.69,1.0,578.2,379.11,1.0,542.43,438.55,0.998,628.02,620.86,0.998,574.74,682.42,0.068,471.27,820.98,0.994,480.43,842.88,0.086,629.45,853.51,0.999,615.25,861.51,0.995,647.74,1234.49,0.865,668.69,1219.73,0.194,664.14,1612.26,0.852,706.87,1529.84,0.298,701.5,1665.67,0.839,740.13,1583.1,0.415,508.25,1686.75,0.846,587.92,1603.67,0.418,lateral,578.196614197281,379.1083241598751,False,604.5201513447555,620.16231833356,604.871278724181
363,12100,421.86,321.33,1.0,577.72,379.81,1.0,543.3,435.27,0.998,637.16,630.97,0.998,594.26,673.36,0.044,507.72,843.69,0.992,539.94,847.53,0.045,626.99,859.58,0.999,616.91,865.97,0.996,641.21,1238.88,0.863,664.3,1220.97,0.22,664.14,1612.31,0.869,707.05,1530.22,0.334,701.28,1665.91,0.868,740.35,1583.1,0.448,508.07,1686.96,0.873,588.92,1605.02,0.462,lateral,577.7214126522365,379.80796126231587,False,603.4126683897833,621.1542355883387,604.6778279883956
364,12133,421.01,321.85,1.0,581.83,381.45,1.0,530.56,435.39,0.998,651.35,633.99,0.999,585.95,670.28,0.059,541.83,876.02,0.996,543.27,867.46,0.064,627.55,863.11,0.999,603.21,869.66,0.996,641.58,1242.04,0.866,659.62,1222.36,0.218,664.16,1612.48,0.881,706.69,1529.89,0.35,701.21,1665.91,0.871,740.35,1582.93,0.474,507.98,1687.26,0.878,588.92,1605.72,0.493,lateral,581.8296944674237,381.4491223592612,False,606.4036537115891,622.1992650552177,604.5921313460312
365,12166,420.39,322.35,1.0,581.71,382.12,1.0,529.24,434.25,0.999,651.25,630.23,0.997,574.15,664.08,0.073,591.92,867.26,0.984,562.53,862.03,0.064,626.3,862.73,0.999,598.02,867.47,0.996,640.84,1239.35,0.862,657.15,1216.44,0.219,664.16,1612.4,0.892,706.48,1529.7,0.345,701.12,1666.12,0.878,740.2,1582.88,0.461,507.88,1687.51,0.884,588.5,1605.58,0.492,lateral,581.7134179121795,382.11892932235617,False,605.8077277009517,622.3280047403831,604.4965724398128
366,12200,419.07,322.42,1.0,579.38,389.96,1.0,525.88,435.66,0.998,670.98,629.65,0.994,576.26,665.99,0.061,644.93,868.68,0.965,581.25,865.79,0.047,623.14,868.77,0.998,593.06,871.49,0.993,641.11,1240.99,0.858,652.49,1216.93,0.178,664.24,1612.39,0.862,706.47,1529.57,0.254,701.16,1666.2,0.886,740.2,1582.46,0.406,508.04,1688.05,0.843,588.5,1605.44,0.388,lateral,579.3829167792418,389.96058823300496,False,604.2552683696383,626.2776096708897,604.601939150172
367,12233,416.86,322.09,1.0,581.31,388.41,1.0,523.43,439.03,0.998,682.68,630.36,0.998,578.67,669.29,0.057,684.28,881.33,0.993,582.45,883.82,0.062,623.13,888.96,0.999,597.33,890.17,0.995,641.38,1249.73,0.931,654.8,1221.68,0.268,664.3,1612.38,0.905,706.47,1529.55,0.335,701.24,1666.28,0.912,740.32,1581.79,0.508,508.08,1688.64,0.883,588.36,1605.53,0.483,lateral,581.3143971957729,388.4110631128771,False,605.395678169338,625.5626823033721,649.8834580768315
368,12266,414.72,321.34,1.0,578.78,386.68,1.0,525.59,437.94,0.995,697.5,624.67,0.997,596.18,661.49,0.032,738.45,866.04,0.988,640.21,872.08,0.036,623.1,891.17,0.999,600.56,893.84,0.993,641.27,1253.26,0.929,657.61,1224.76,0.266,664.38,1612.41,0.914,706.56,1529.56,0.364,701.24,1666.45,0.935,740.78,1581.35,0.513,508.1,1688.64,0.898,588.68,1605.53,0.507,lateral,578.7805542780292,386.67513657468226,False,604.8492265083793,624.410568293719,634.7000830042883
369,12300,411.83,320.72,1.0,571.96,388.01,1.0,529.31,438.14,0.992,706.79,621.5,0.996,628.03,655.53,0.025,768.46,860.29,0.988,676.03,852.81,0.033,622.22,893.29,0.999,600.67,896.24,0.993,642.07,1254.33,0.922,655.67,1226.32,0.259,664.42,1612.41,0.918,706.56,1529.56,0.349,701.26,1666.53,0.918,741.07,1580.55,0.477,508.24,1689.19,0.903,589.38,1606.0,0.505,lateral,571.9550941063393,388.0058748031568,False,601.480391743758,624.9293547539604,599.627017353368
