frame,time_ms,nose_x,nose_y,nose_conf,l_shoulder_x,l_shoulder_y,l_shoulder_conf,r_shoulder_x,r_shoulder_y,r_shoulder_conf,l_elbow_x,l_elbow_y,l_elbow_conf,r_elbow_x,r_elbow_y,r_elbow_conf,l_wrist_x,l_wrist_y,l_wrist_conf,r_wrist_x,r_wrist_y,r_wrist_conf,l_hip_x,l_hip_y,l_hip_conf,r_hip_x,r_hip_y,r_hip_conf,l_knee_x,l_knee_y,l_knee_conf,r_knee_x,r_knee_y,r_knee_conf,l_ankle_x,l_ankle_y,l_ankle_conf,r_ankle_x,r_ankle_y,r_ankle_conf,l_heel_x,l_heel_y,l_heel_conf,r_heel_x,r_heel_y,r_heel_conf,l_foot_index_x,l_foot_index_y,l_foot_index_conf,r_foot_index_x,r_foot_index_y,r_foot_index_conf,view_type,c7_x,c7_y,has_barbell,com_x,com_y,mid_foot_x
349,11633,630.27,228.05,1.0,476.99,382.61,1.0,793.26,375.4,1.0,358.45,600.94,0.993,854.7,604.92,0.995,310.03,832.63,0.938,905.45,847.47,0.9,521.32,913.69,1.0,691.62,920.84,1.0,480.82,1295.13,0.993,737.85,1314.55,0.994,431.59,1670.43,0.987,755.63,1686.35,0.986,437.75,1731.39,0.986,750.14,1752.29,0.983,407.77,1659.32,0.86,778.36,1684.32,0.859,posterior,635.126801365973,379.00542333717925,False,615.906605159465,821.5050800242207,593.5047712725162
350,11666,631.52,227.58,1.0,477.74,383.51,1.0,794.25,377.47,1.0,362.43,605.08,0.99,854.84,610.67,0.995,319.18,837.53,0.922,904.4,853.48,0.905,522.79,909.52,1.0,692.44,917.11,1.0,480.77,1293.52,0.991,737.27,1316.6,0.993,431.49,1670.68,0.985,755.63,1686.36,0.983,436.76,1731.48,0.986,750.14,1752.43,0.981,409.16,1659.6,0.852,778.99,1684.5,0.843,posterior,635.9954666857211,380.48929518055843,False,616.7122288240125,820.8910523253236,593.7628841794258
351,11700,633.15,229.24,1.0,477.11,385.58,1.0,795.07,379.74,1.0,363.39,608.93,0.987,854.88,614.03,0.995,333.75,847.27,0.855,902.24,857.54,0.891,523.61,910.45,1.0,693.16,917.52,1.0,479.91,1294.73,0.992,735.66,1317.56,0.991,431.28,1671.58,0.985,755.63,1686.37,0.977,435.71,1732.21,0.985,749.97,1752.56,0.974,410.36,1660.56,0.842,779.13,1684.5,0.812,posterior,636.0874204298684,382.6580846891525,False,616.8621187067015,822.3155230725674,593.7941387112701
352,11733,632.63,232.06,1.0,477.28,388.47,1.0,796.24,382.19,1.0,362.34,614.39,0.989,855.69,617.39,0.995,358.96,857.37,0.78,900.76,864.74,0.846,524.96,910.4,1.0,694.63,916.0,0.999,480.21,1295.5,0.989,737.47,1318.88,0.987,431.35,1671.38,0.976,755.67,1686.37,0.965,436.18,1732.49,0.978,750.03,1752.62,0.97,411.03,1660.34,0.779,778.81,1684.47,0.725,posterior,636.7595697168886,385.3303100265899,False,617.7834204325732,823.3790632857505,594.0120675367377
353,11766,633.32,235.17,1.0,477.56,392.32,1.0,796.21,385.59,1.0,362.74,627.73,0.984,857.07,623.46,0.992,383.51,868.28,0.705,894.76,874.31,0.811,526.74,912.79,0.999,695.82,918.34,0.999,478.36,1295.08,0.985,738.2,1320.36,0.978,431.35,1671.91,0.973,755.75,1686.37,0.955,436.25,1733.09,0.972,750.28,1752.62,0.946,410.77,1660.57,0.819,778.69,1684.66,0.757,posterior,636.8847993908357,388.95459064454377,False,618.3530947117919,826.2276267411139,593.9966250403136
354,11800,634.91,239.21,1.0,477.24,399.85,1.0,796.95,390.31,1.0,367.52,646.2,0.956,857.36,631.83,0.986,411.35,886.96,0.581,886.01,882.4,0.789,529.29,916.93,0.999,697.15,922.26,0.999,476.42,1296.52,0.976,738.49,1322.62,0.956,431.39,1672.44,0.965,756.01,1686.3,0.923,436.5,1733.56,0.962,751.08,1752.46,0.903,410.64,1660.57,0.813,778.62,1685.35,0.709,posterior,637.0958507511868,395.07799883118736,False,619.193596219485,831.003114817299,594.2086286891358
355,11833,636.55,246.63,1.0,478.14,414.7,1.0,798.4,401.9,1.0,369.54,664.32,0.984,859.97,647.76,0.99,430.66,885.45,0.598,873.38,890.76,0.72,530.86,921.35,0.999,698.66,925.67,0.999,475.24,1295.8,0.978,743.83,1321.77,0.966,431.41,1672.37,0.964,756.44,1686.13,0.936,436.62,1733.47,0.96,752.19,1751.63,0.924,410.64,1660.45,0.78,778.79,1685.35,0.713,posterior,638.2674112933795,408.30017948534874,False,620.6649336475514,837.9421282043787,594.5571011002553
356,11866,638.71,265.04,1.0,477.94,435.68,1.0,797.94,421.6,1.0,372.27,687.98,0.977,862.49,675.93,0.991,445.54,884.22,0.342,861.57,901.69,0.546,531.19,926.49,0.999,699.71,931.76,0.999,474.06,1296.16,0.975,747.33,1322.46,0.971,431.42,1672.14,0.953,756.89,1686.13,0.929,436.64,1733.34,0.946,752.63,1751.49,0.928,412.04,1660.37,0.711,778.98,1685.19,0.679,posterior,637.9378636259946,428.6434468765954,False,621.1836568941517,848.7251396810793,595.0721166112202
357,11900,638.69,289.63,1.0,476.42,464.33,1.0,797.66,447.45,1.0,374.68,720.74,0.964,863.91,705.2,0.987,458.45,882.36,0.218,844.05,909.67,0.494,531.03,942.24,0.999,701.68,948.45,0.999,472.33,1298.3,0.982,752.39,1325.64,0.972,431.48,1672.14,0.951,757.21,1686.17,0.927,436.78,1733.54,0.951,752.85,1751.63,0.931,412.04,1660.33,0.643,779.21,1685.17,0.606,posterior,637.0447532592982,455.88797892687364,False,621.61966126951,866.5145907178318,595.2181321189084
358,11933,640.65,317.74,1.0,474.89,497.43,1.0,797.42,478.5,1.0,376.1,757.14,0.968,866.83,739.99,0.96,464.79,880.13,0.2,822.05,918.43,0.246,529.96,967.39,0.999,703.48,970.3,0.999,470.11,1302.03,0.959,755.95,1330.65,0.919,431.55,1672.14,0.906,757.21,1686.17,0.861,436.87,1733.66,0.892,752.51,1751.49,0.856,411.78,1660.08,0.583,779.28,1685.15,0.538,posterior,636.1558475877613,487.9646926729967,False,621.7041691175685,889.2460059812299,595.1114215737358
359,11966,642.8,354.02,1.0,474.96,532.62,1.0,797.94,517.23,0.999,378.17,793.32,0.909,868.99,781.84,0.924,475.22,878.17,0.08,803.73,914.21,0.11,529.87,999.68,0.999,707.03,1001.25,0.999,467.95,1306.57,0.98,763.69,1337.82,0.958,431.92,1672.1,0.945,757.75,1686.18,0.92,437.82,1733.74,0.94,752.64,1751.56,0.901,411.65,1660.12,0.658,779.18,1685.18,0.588,posterior,636.4530157755408,524.9252330811378,False,623.0670744879345,917.1405421243774,595.3201218284346
360,12000,642.15,389.37,1.0,475.14,567.5,1.0,798.54,561.5,0.999,383.52,823.2,0.901,868.64,824.42,0.926,478.21,880.78,0.085,790.5,911.04,0.136,530.75,1023.38,0.999,711.62,1030.11,0.999,464.95,1307.91,0.987,771.0,1341.13,0.972,432.52,1671.95,0.954,758.17,1686.15,0.942,438.9,1733.74,0.95,752.58,1751.61,0.934,411.58,1659.81,0.655,779.16,1684.93,0.607,posterior,636.8394034891218,564.500961774375,False,624.7608056225523,943.1742816205536,595.5539654997928
361,12033,641.94,426.34,1.0,476.32,602.47,0.999,799.05,606.28,0.999,386.94,856.41,0.889,867.4,866.63,0.859,481.47,882.1,0.052,768.45,910.82,0.074,530.5,1042.37,0.999,712.72,1052.7,0.998,463.71,1313.84,0.981,774.69,1346.89,0.955,432.99,1671.87,0.933,758.77,1685.68,0.919,440.1,1733.74,0.929,752.75,1751.47,0.895,411.37,1659.73,0.574,779.14,1684.25,0.529,posterior,637.6848166552752,604.372927388433,False,625.5086909519786,967.8953122498993,595.8403267008572
362,12066,643.87,467.55,0.999,477.65,638.81,0.999,798.79,645.41,0.998,391.38,891.2,0.82,864.68,900.72,0.766,480.83,879.23,0.033,764.98,907.61,0.038,530.06,1065.15,0.998,713.67,1075.83,0.998,462.8,1321.63,0.974,780.43,1353.11,0.949,433.46,1671.71,0.921,759.27,1685.05,0.912,441.0,1733.68,0.917,752.8,1751.42,0.874,410.97,1659.48,0.585,779.37,1683.11,0.53,posterior,638.2203083079331,642.1116341857153,False,626.2563246657029,992.6713357466979,596.0346484514217
363,12100,643.33,504.38,0.999,478.86,673.68,0.999,799.01,687.38,0.997,399.4,926.46,0.798,858.71,940.38,0.601,490.42,881.66,0.033,754.28,910.73,0.019,530.09,1092.53,0.998,715.74,1101.01,0.997,463.13,1328.53,0.955,783.77,1359.15,0.926,434.03,1671.62,0.86,759.68,1685.14,0.872,442.37,1733.68,0.84,753.0,1751.44,0.792,410.35,1659.16,0.482,779.37,1682.12,0.457,posterior,638.930884309377,680.5312720980978,False,627.2821359119365,1019.0602440578798,597.6826152916194
364,12133,645.03,545.07,0.999,481.28,703.45,0.999,798.32,719.31,0.997,411.47,952.09,0.742,850.99,969.74,0.478,506.79,886.38,0.027,747.88,914.75,0.012,530.71,1109.31,0.998,717.68,1119.07,0.997,464.13,1332.02,0.927,782.66,1363.7,0.885,434.72,1671.45,0.815,759.92,1685.18,0.829,443.42,1733.66,0.792,753.0,1751.44,0.724,409.98,1659.01,0.472,779.34,1681.38,0.443,posterior,639.7998461503073,711.381716619309,False,614.5624874356907,1051.9917088346604,598.2104961539541
365,12166,647.28,586.83,0.999,481.98,742.35,0.999,794.65,753.76,0.998,414.81,994.88,0.935,843.44,1005.11,0.555,496.79,885.83,0.193,751.78,915.86,0.036,530.39,1140.54,0.999,718.45,1146.97,0.999,462.76,1340.05,0.918,780.99,1370.2,0.825,434.98,1671.11,0.87,759.92,1684.95,0.871,444.25,1733.38,0.837,752.95,1751.42,0.804,409.33,1658.78,0.65,779.27,1680.97,0.64,posterior,638.3120232507774,748.0574782692714,False,627.4230487141289,1065.7483804059614,596.447386364909
366,12200,646.02,621.56,0.999,482.99,778.91,1.0,792.02,788.23,0.998,417.0,1026.69,0.962,838.58,1030.24,0.63,491.19,888.96,0.326,750.97,922.78,0.049,530.39,1165.19,0.999,718.46,1171.95,0.999,459.42,1346.94,0.946,781.08,1379.65,0.866,435.28,1670.28,0.911,760.03,1684.95,0.928,445.47,1732.56,0.896,752.95,1751.45,0.901,408.19,1658.48,0.702,778.35,1681.58,0.747,posterior,637.5030697672287,783.5740158097099,False,626.8168649975324,1090.2647692085295,596.2403330602476
367,12233,645.59,653.82,0.999,484.38,810.05,1.0,789.68,817.88,0.999,418.83,1046.41,0.966,833.09,1050.6,0.608,493.56,900.29,0.265,752.12,934.97,0.038,530.1,1190.74,1.0,718.25,1196.79,1.0,453.46,1359.9,0.902,781.96,1389.45,0.8,435.51,1669.34,0.89,760.13,1684.81,0.922,445.89,1731.2,0.882,752.97,1751.15,0.903,407.35,1658.56,0.689,778.52,1681.43,0.767,posterior,637.0315857821068,813.9630461214948,False,626.0460032738315,1113.1344582306567,596.1802771106161
368,12266,644.16,686.53,0.999,483.58,842.93,1.0,786.42,847.41,0.999,418.88,1066.34,0.958,830.99,1074.04,0.597,497.09,931.28,0.174,749.17,963.05,0.043,529.37,1212.34,1.0,717.0,1216.38,1.0,446.2,1380.76,0.901,782.01,1403.54,0.732,435.87,1669.02,0.872,760.23,1684.6,0.893,446.6,1730.4,0.857,752.97,1750.37,0.871,406.93,1658.44,0.61,778.23,1680.94,0.695,posterior,634.9977644319383,845.170035970016,False,624.3548956478497,1135.6569694569168,596.1824569532231
369,12300,641.75,714.12,0.999,482.26,869.0,1.0,783.21,874.37,0.999,416.62,1089.15,0.964,826.89,1103.52,0.692,496.06,953.68,0.223,746.14,984.19,0.061,527.91,1237.56,1.0,717.95,1245.39,1.0,441.61,1392.91,0.853,782.91,1411.52,0.707,436.17,1668.62,0.858,760.23,1684.24,0.897,447.41,1729.94,0.855,752.94,1748.58,0.885,406.42,1658.44,0.636,778.33,1680.36,0.741,posterior,632.73744191273,871.683588530314,False,622.9980475856047,1158.1272168556384,596.2741647293512
370,12333,637.86,735.09,0.999,481.71,891.83,1.0,780.87,892.01,0.999,414.88,1110.27,0.98,822.34,1109.13,0.458,493.95,987.42,0.349,739.84,1014.36,0.024,528.53,1250.45,1.0,718.82,1257.3,1.0,434.23,1394.33,0.856,781.25,1420.83,0.677,436.62,1667.75,0.881,760.23,1683.73,0.907,447.95,1728.44,0.888,752.96,1747.04,0.914,405.93,1658.44,0.66,778.08,1680.28,0.737,posterior,631.2887415074587,891.9189767583052,False,609.3739697663925,1183.2140844717605,596.2287529789899
371,12366,636.03,752.43,1.0,480.91,913.18,1.0,779.84,910.06,0.999,413.29,1128.28,0.97,819.19,1123.53,0.513,495.98,1003.56,0.193,737.95,1030.46,0.03,527.7,1271.85,1.0,717.55,1276.42,1.0,425.87,1405.09,0.83,780.77,1426.77,0.536,436.91,1667.75,0.89,760.4,1683.4,0.86,448.04,1727.63,0.902,753.0,1745.45,0.905,405.76,1658.47,0.679,777.88,1679.74,0.674,posterior,630.3748418597577,911.6220984759634,False,620.3173264845876,1188.0183359786445,596.1714602662018
372,12400,631.88,776.06,1.0,480.37,933.47,1.0,777.2,929.93,0.999,412.85,1144.87,0.972,818.43,1135.17,0.577,500.29,1025.15,0.19,735.53,1044.26,0.037,528.11,1291.16,1.0,717.45,1297.31,1.0,428.1,1396.11,0.941,782.82,1432.28,0.844,437.2,1667.51,0.981,760.35,1683.67,0.983,448.38,1727.06,0.982,752.95,1745.45,0.991,404.85,1658.51,0.89,777.68,1680.01,0.897,posterior,628.7835616990767,931.6995341971325,False,620.1453436235453,1203.0241366752962,595.9637201146361
373,12433,629.1,794.24,1.0,480.44,950.66,1.0,777.25,951.41,0.999,413.16,1157.93,0.949,818.43,1148.33,0.476,505.94,1047.18,0.212,735.22,1065.09,0.037,528.12,1307.99,1.0,717.24,1317.5,1.0,429.07,1390.95,0.892,784.7,1436.43,0.725,437.55,1667.05,0.962,760.3,1683.75,0.963,448.58,1726.64,0.966,752.84,1745.73,0.979,404.14,1658.51,0.823,777.33,1680.19,0.83,posterior,628.8476516899769,951.0340652661366,False,608.0394437398694,1228.9377770270414,595.7228419283315
374,12466,628.27,812.91,1.0,480.52,960.04,1.0,776.06,963.43,0.999,415.03,1168.46,0.847,815.27,1162.6,0.518,514.26,1067.4,0.065,736.5,1082.41,0.037,527.99,1318.52,1.0,717.47,1327.01,1.0,427.05,1388.08,0.963,789.08,1436.89,0.85,438.2,1666.81,0.988,760.3,1683.79,0.982,449.67,1726.24,0.99,752.73,1745.85,0.993,402.96,1658.59,0.897,777.49,1680.42,0.847,posterior,628.2887306999786,961.7344262195306,False,620.3726100543523,1225.3007375905459,595.7105346456011
375,12500,627.92,822.9,1.0,479.96,972.11,1.0,775.92,978.45,0.999,414.49,1178.42,0.847,811.28,1173.59,0.362,516.1,1087.71,0.062,736.16,1108.24,0.027,528.56,1327.92,1.0,717.61,1335.99,1.0,425.91,1385.59,0.958,792.27,1434.82,0.815,438.72,1666.15,0.987,760.29,1683.79,0.981,450.43,1725.18,0.989,752.7,1745.78,0.991,401.89,1658.62,0.878,777.68,1680.51,0.83,posterior,627.9394271855831,975.2813330073058,False,608.3781628281222,1244.6070386351457,595.6748477612832
376,12533,628.75,828.86,1.0,479.06,976.4,1.0,776.09,987.31,0.999,414.81,1183.62,0.838,809.06,1179.62,0.364,518.35,1109.56,0.066,736.5,1117.13,0.03,527.74,1333.49,1.0,716.39,1341.71,1.0,415.21,1395.81,0.95,797.16,1435.63,0.819,439.22,1665.96,0.991,760.29,1683.79,0.987,451.1,1724.78,0.992,752.63,1745.83,0.995,400.98,1658.64,0.905,778.23,1680.77,0.878,posterior,627.5780161197679,981.8563012192744,False,607.3605699209228,1250.0724507314947,595.734949655518
377,12566,628.96,831.7,1.0,479.08,977.55,1.0,777.01,990.72,0.999,416.56,1184.56,0.763,810.31,1183.42,0.332,522.92,1104.39,0.05,736.5,1120.64,0.024,527.15,1331.91,1.0,716.82,1343.05,1.0,418.2,1397.18,0.904,794.86,1438.29,0.658,439.77,1666.03,0.958,760.29,1683.79,0.938,451.94,1725.01,0.967,752.6,1745.94,0.969,399.95,1658.64,0.744,778.7,1680.85,0.686,posterior,628.046218429959,984.137367950871,False,607.6056771879255,1251.117978918498,595.7958256351134
378,12600,629.13,829.06,1.0,479.09,976.31,1.0,776.6,987.4,0.999,417.56,1184.07,0.921,810.79,1181.83,0.57,521.09,1092.74,0.129,738.0,1106.6,0.048,526.16,1333.69,1.0,716.76,1344.44,1.0,421.18,1395.96,0.912,796.53,1439.57,0.74,440.22,1666.1,0.973,760.29,1683.81,0.969,452.42,1725.32,0.979,752.56,1745.96,0.985,399.25,1658.69,0.858,778.92,1680.77,0.845,posterior,627.845336550094,981.8573218346382,False,619.8660360918619,1240.2139168680994,595.7875123547068
379,12633,627.94,822.32,1.0,479.23,969.87,1.0,776.15,980.23,0.999,418.39,1179.19,0.882,811.25,1175.87,0.5,524.21,1085.16,0.087,738.16,1103.39,0.03,525.97,1327.75,1.0,717.13,1337.3,1.0,423.66,1393.16,0.918,797.28,1437.55,0.793,440.57,1665.98,0.976,760.29,1683.81,0.974,452.96,1725.36,0.979,752.44,1745.98,0.987,398.54,1658.66,0.852,779.2,1680.92,0.843,posterior,627.6938791801916,975.0496061417459,False,608.0982480218166,1245.5940605662768,595.7833532546223
380,12666,627.16,812.89,1.0,479.69,962.31,1.0,775.72,969.98,0.999,418.07,1177.24,0.969,813.83,1168.01,0.5,523.58,1081.9,0.202,738.84,1094.66,0.031,526.94,1320.73,1.0,717.01,1329.16,1.0,424.36,1392.78,0.927,795.45,1435.69,0.806,440.77,1665.98,0.978,760.28,1683.83,0.977,453.04,1725.36,0.98,752.26,1745.85,0.988,398.32,1658.92,0.864,779.2,1680.89,0.869,posterior,627.706270133476,966.145581230978,False,620.3131775522141,1228.335789894815,595.7055215415982
381,12700,627.43,803.82,0.999,478.56,955.66,1.0,775.6,959.9,0.999,417.54,1169.9,0.961,815.81,1163.59,0.378,519.3,1070.74,0.27,739.12,1085.91,0.026,526.75,1313.84,1.0,717.49,1321.25,1.0,424.39,1396.53,0.747,790.91,1434.64,0.444,440.89,1666.02,0.855,760.29,1683.82,0.843,453.04,1725.36,0.881,752.3,1745.69,0.89,398.49,1659.31,0.642,779.27,1680.87,0.663,posterior,627.0806478982412,957.7782400782191,False,605.9385101411734,1129.7482042025538,595.7765361504097
382,12733,627.42,783.92,1.0,479.03,936.41,1.0,775.36,938.42,1.0,417.23,1151.65,0.977,821.61,1151.93,0.655,516.05,1039.23,0.323,741.8,1068.76,0.058,526.35,1294.33,1.0,719.71,1301.35,1.0,424.89,1397.62,0.786,788.36,1430.87,0.604,441.08,1665.86,0.818,760.28,1683.74,0.881,453.3,1725.12,0.833,752.13,1744.91,0.891,398.39,1659.27,0.578,779.27,1680.73,0.704,posterior,627.1926793014399,937.4165788108461,False,620.245249564636,1207.0453396044318,595.7734868750626
383,12766,627.18,759.35,0.999,479.99,909.38,1.0,775.18,915.87,0.999,415.27,1132.89,0.94,827.59,1139.28,0.637,513.05,1039.39,0.15,743.91,1065.71,0.052,525.63,1268.93,1.0,719.23,1279.38,1.0,425.91,1396.88,0.846,780.04,1431.34,0.744,441.24,1665.45,0.868,760.28,1683.72,0.923,453.19,1724.17,0.864,752.13,1744.45,0.915,398.46,1659.23,0.631,779.17,1680.48,0.76,posterior,627.586038435152,912.6227799025835,False,619.7044003838555,1188.6779709156822,595.7362826004066
384,12800,627.76,727.84,0.999,480.25,883.11,1.0,775.57,889.62,0.999,410.97,1116.79,0.961,835.38,1123.03,0.644,508.73,1043.26,0.249,742.79,1051.81,0.066,525.39,1247.17,1.0,718.99,1255.86,1.0,428.66,1395.94,0.852,774.53,1428.11,0.733,441.24,1664.76,0.87,760.28,1683.7,0.919,453.33,1722.94,0.871,752.06,1743.93,0.916,398.3,1658.82,0.622,779.12,1679.56,0.746,posterior,627.9108639385228,886.3659650429283,False,619.6175445176972,1169.8543736676422,595.7019549122995
385,12833,628.23,694.04,0.999,480.62,852.14,1.0,776.52,859.4,0.999,405.78,1090.03,0.976,843.92,1104.76,0.763,499.87,1003.94,0.3,748.32,1021.32,0.081,524.66,1228.18,1.0,718.75,1236.79,1.0,435.69,1395.07,0.896,773.65,1423.58,0.797,441.24,1664.66,0.89,760.28,1683.61,0.916,453.54,1722.87,0.892,752.06,1743.4,0.911,398.05,1658.48,0.683,779.12,1678.37,0.76,posterior,628.5704797506037,855.7717414561517,False,620.2613292445263,1150.416019871971,595.6936451935255
386,12866,628.58,657.11,0.999,480.32,813.83,1.0,777.29,826.06,0.999,399.72,1056.01,0.92,854.22,1081.56,0.737,487.74,978.48,0.103,761.07,996.66,0.06,523.25,1201.11,0.999,716.0,1212.77,0.999,435.83,1393.08,0.902,772.34,1416.92,0.866,441.18,1664.55,0.842,760.24,1683.65,0.89,453.46,1722.87,0.808,751.91,1743.78,0.848,397.17,1658.12,0.556,779.12,1677.61,0.637,posterior,628.8044977838323,819.9492516071423,False,619.6017575214992,1126.1022964791227,595.4143541318717
387,12900,628.28,615.43,0.999,480.45,773.02,0.999,780.37,791.65,0.998,393.67,1016.47,0.952,863.18,1045.08,0.748,481.01,974.28,0.075,759.83,977.91,0.027,523.84,1173.5,0.999,716.3,1186.1,0.999,437.81,1384.43,0.947,768.87,1403.61,0.927,441.12,1664.26,0.884,760.19,1683.68,0.884,453.39,1723.05,0.861,751.85,1743.9,0.817,395.72,1657.72,0.605,779.1,1676.64,0.561,posterior,630.4106715099765,782.3354469276371,False,620.2889237640367,1098.900777011486,595.0186812387119
388,12933,626.27,571.77,0.999,479.86,727.18,1.0,783.52,750.12,0.999,387.07,966.66,0.971,865.86,1002.41,0.858,477.57,970.6,0.103,755.96,986.11,0.045,524.31,1144.88,0.998,715.76,1156.87,0.998,439.64,1368.8,0.944,767.85,1394.92,0.921,441.1,1663.88,0.87,760.19,1683.68,0.872,453.39,1723.14,0.849,751.72,1743.91,0.822,395.3,1657.35,0.561,778.97,1676.29,0.525,posterior,631.690378058127,738.6472970603104,False,620.645031003266,1068.2380655803763,594.8453610134313
389,12966,626.63,525.79,0.999,477.58,686.47,1.0,784.23,704.31,0.999,382.64,919.33,0.967,865.93,952.79,0.888,478.99,974.83,0.186,758.47,994.61,0.13,524.04,1118.24,0.999,713.2,1126.93,0.998,441.56,1358.8,0.952,763.47,1381.41,0.904,441.09,1663.88,0.874,760.04,1683.67,0.853,453.39,1723.2,0.846,751.47,1743.96,0.833,394.8,1657.07,0.567,777.21,1676.39,0.55,posterior,630.9030023469974,695.3903202408137,False,619.504727755094,1037.8889350972408,594.2201356019787
390,13000,627.27,477.35,1.0,475.25,642.72,1.0,785.79,658.58,1.0,379.03,872.45,0.981,862.88,906.24,0.933,473.85,971.6,0.26,765.04,997.02,0.137,524.22,1086.72,0.999,712.48,1093.6,0.999,442.95,1346.97,0.992,762.99,1373.03,0.983,441.04,1663.88,0.969,759.85,1683.65,0.962,453.37,1723.21,0.962,751.05,1744.43,0.959,393.97,1656.66,0.7,777.06,1676.39,0.675,posterior,630.5225174260348,650.6501302082569,False,619.1230765038068,1005.8641552157028,593.8619509882546
391,13033,630.49,434.24,1.0,473.79,592.26,1.0,787.51,613.18,1.0,378.04,829.23,0.982,859.8,865.41,0.974,464.91,966.01,0.353,790.96,1003.88,0.622,525.86,1052.33,0.999,712.15,1058.46,0.999,446.27,1333.72,0.983,762.05,1363.83,0.948,440.94,1663.96,0.951,759.74,1683.72,0.927,453.26,1723.46,0.939,750.9,1744.86,0.918,393.4,1656.29,0.728,777.06,1676.2,0.668,posterior,630.6493582594504,602.7220023117429,False,619.4647366131393,972.0086544291173,593.6553217714795
392,13066,633.06,391.78,1.0,472.75,548.78,1.0,789.24,561.13,1.0,377.55,792.81,0.961,857.24,834.28,0.967,454.05,970.6,0.429,816.16,1013.7,0.696,526.78,1027.45,0.999,712.54,1029.21,0.999,449.11,1322.07,0.97,762.13,1355.28,0.933,440.86,1663.96,0.946,759.41,1683.81,0.919,453.11,1723.62,0.935,750.3,1745.61,0.914,392.93,1656.08,0.747,777.17,1676.45,0.686,posterior,630.9959124846417,554.955898158328,False,619.950427278508,941.8118092119105,593.3756163138179
393,13100,636.12,343.88,1.0,471.98,506.16,1.0,790.17,515.25,1.0,380.08,752.17,0.95,853.4,795.64,0.975,438.05,972.27,0.737,834.45,1017.08,0.89,527.13,1004.3,1.0,711.39,1009.1,0.999,452.44,1320.96,0.979,761.59,1351.75,0.946,440.82,1664.01,0.97,759.27,1684.0,0.934,452.82,1724.34,0.963,749.95,1746.07,0.924,393.21,1655.65,0.831,777.25,1676.51,0.712,posterior,631.071683294392,510.7020041286037,False,619.9994808974083,915.7121746497548,593.308664900795
394,13133,639.23,307.8,1.0,472.56,474.09,1.0,793.46,486.78,1.0,380.97,716.93,0.979,848.42,759.78,0.982,412.51,967.73,0.867,849.96,1014.57,0.932,528.06,978.34,1.0,710.5,983.3,0.999,458.74,1317.81,0.992,760.68,1342.53,0.974,440.67,1664.02,0.986,759.27,1684.19,0.967,452.41,1724.53,0.979,750.13,1746.29,0.948,393.41,1655.02,0.899,777.11,1676.8,0.814,posterior,633.0072838470902,480.43177222300795,False,620.9596045740642,892.4215478396894,593.2629057910341
395,13166,643.85,274.76,1.0,472.49,443.28,1.0,795.78,459.82,1.0,379.69,683.08,0.987,844.62,721.7,0.986,381.19,951.68,0.86,863.77,998.03,0.937,528.58,951.18,1.0,711.13,958.15,0.999,462.5,1307.48,0.994,761.84,1328.52,0.978,440.55,1664.02,0.989,759.38,1684.09,0.974,452.03,1725.0,0.98,750.27,1745.97,0.954,393.51,1653.9,0.918,777.18,1676.84,0.842,posterior,634.1374954948351,451.54795805294384,False,621.7864381527858,868.5054350063525,593.2465501265804
396,13200,645.91,261.07,1.0,473.72,419.61,1.0,798.21,431.49,1.0,377.72,653.03,0.979,844.21,689.22,0.988,354.07,929.22,0.886,878.43,971.02,0.927,529.74,937.36,1.0,711.18,944.71,0.999,466.21,1300.6,0.993,760.2,1324.25,0.982,440.08,1664.07,0.987,759.32,1684.07,0.973,450.84,1725.67,0.98,750.28,1745.85,0.96,393.58,1652.18,0.899,777.21,1677.06,0.824,posterior,635.9629742423323,425.5475672514384,False,622.7074413763218,851.6304083536329,592.9759851353884
397,13233,645.38,245.29,1.0,474.53,400.37,1.0,800.44,407.7,1.0,372.77,629.79,0.984,845.04,652.72,0.991,333.16,898.07,0.892,891.27,937.02,0.911,530.63,927.93,1.0,711.24,932.33,0.999,469.0,1300.33,0.994,757.08,1321.22,0.987,439.66,1664.55,0.988,759.18,1684.06,0.974,449.72,1726.83,0.985,750.28,1745.85,0.966,393.61,1652.42,0.875,777.2,1678.2,0.787,posterior,637.4844281758071,404.03380146748896,False,623.2247786831263,838.0336856358189,592.7013798281446
398,13266,644.6,235.86,1.0,475.12,390.37,1.0,802.07,395.35,1.0,365.92,620.05,0.989,847.62,636.23,0.991,316.94,871.57,0.915,903.43,912.8,0.908,531.91,927.98,1.0,711.2,930.45,0.999,472.95,1299.36,0.996,754.31,1321.75,0.991,439.01,1664.84,0.992,758.86,1683.95,0.982,448.8,1727.19,0.99,750.19,1745.8,0.979,393.53,1652.77,0.887,776.5,1678.11,0.821,posterior,638.596164837074,392.85744662205866,False,623.762661345909,833.0077325028265,592.252783990971
